embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm,PC1,PC2
1868,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4bebb8b8-3b71-48ce-9636-354b8dc63780___UF.GRC_YLCV_Lab 02587.JPG,7,0.99999905,25.875145,-21.321936,2.9980898
1869,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4c773e62-28a8-4f16-a71f-7cdb1c5751e5___UF.GRC_YLCV_Lab 01855.JPG,7,0.9999993,26.265726,-22.166624,2.6794634
1870,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4c92449d-2ec4-4b81-ab67-6bfe565cf83d___YLCV_GCREC 5353.JPG,7,0.99999905,26.504015,-22.068228,3.4462757
1871,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4c97477f-7372-4fac-b543-6ffc5fc07e50___UF.GRC_YLCV_Lab 09344.JPG,7,0.99999845,26.043505,-21.12175,3.3025887
1872,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4cbb5ff1-1004-49e6-9b13-79526f06dca1___YLCV_GCREC 2042.JPG,7,0.99999905,25.855078,-21.45042,3.691885
1873,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4d220a58-1589-40ae-a8fc-087d77afded7___YLCV_NREC 2618.JPG,7,0.9999993,26.013676,-21.312757,1.7071086
1874,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4d69dd8a-409d-4f7f-841d-a07fdcb718ac___YLCV_GCREC 2071.JPG,7,0.9999988,25.641224,-21.185894,2.4342337
1875,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4db90450-4f6c-4152-b3a1-dc4f8fcdc346___YLCV_NREC 0160.JPG,7,0.9999989,26.30002,-22.116428,2.3283255
1876,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4df1da53-513d-407c-8efe-8c176e1e6a38___UF.GRC_YLCV_Lab 02318.JPG,7,0.99999917,26.216051,-22.007246,3.0091937
1877,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4e6c618f-81e3-47cf-b4b4-cbe2098621ce___YLCV_NREC 2587.JPG,7,0.99999917,26.086277,-21.662455,2.4647253
1878,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4f5f7643-a0aa-4dc4-ae00-a17097e949e9___UF.GRC_YLCV_Lab 03387.JPG,7,0.99999905,25.64564,-21.42331,2.4177086
1879,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4f9e72d6-8125-4b94-9def-169c2c311721___YLCV_GCREC 2515.JPG,7,0.9999993,26.229092,-22.13154,3.3717608
1880,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4faa9c69-d025-4806-9329-d09486182412___YLCV_NREC 0123.JPG,7,0.9999988,26.240498,-22.002836,2.7733324
1881,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4fca9231-addd-45fc-a66d-0b98428c0dff___UF.GRC_YLCV_Lab 02352.JPG,7,0.99999905,25.868885,-21.654202,3.1041753
1882,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\501efc9d-9b96-4270-a67d-ab7d07618bd1___UF.GRC_YLCV_Lab 01281.JPG,7,0.9999993,26.370861,-22.338606,2.278404
1883,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\50a05005-813e-460b-a4ca-c3360ec1dc7c___YLCV_NREC 2918.JPG,7,0.99999905,26.050938,-21.813742,2.662183
1884,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\50bc15f2-aaf5-4972-be64-cf029675c02b___YLCV_GCREC 1923.JPG,7,0.99999917,25.66546,-21.468668,2.3531656
1885,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\51707f7d-47d6-492f-97f0-3446061ae95f___YLCV_NREC 2314.JPG,7,0.9999993,25.999844,-21.864271,2.4316127
1886,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\51749001-e339-47a9-bcdf-4cd9905ba7b2___YLCV_NREC 2720.JPG,7,0.9999987,25.721785,-21.217117,2.338974
1887,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\52194a42-49b2-4711-84ff-ec707c820a94___YLCV_NREC 2981.JPG,7,0.9999993,26.634912,-22.486311,2.33191
1888,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\52a96f34-2c0e-4a0c-a0b2-810419e8b7c4___UF.GRC_YLCV_Lab 01914.JPG,7,0.99999917,26.465256,-22.160675,2.5250566
1889,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\52c3e3e7-3ad8-41ba-a90e-765f54b624f2___YLCV_GCREC 2292.JPG,7,0.9999989,25.529907,-21.246696,2.8435557
1890,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\52e8acae-b1a9-4107-aef9-c021fd8a1501___UF.GRC_YLCV_Lab 01364.JPG,7,0.99999905,26.251774,-21.846428,2.4991484
1891,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\52f1848f-1cfe-4e1c-a265-cb02a554805d___UF.GRC_YLCV_Lab 01944.JPG,7,0.9999989,26.327642,-21.887684,3.684267
1892,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\53578c92-d46e-4d7d-950e-66ad61da023a___UF.GRC_YLCV_Lab 01618.JPG,7,0.9999993,26.259474,-22.31809,2.6791847
1893,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\53898660-51c9-42de-99c0-381c38dc02e6___UF.GRC_YLCV_Lab 02778.JPG,7,0.9999993,26.341942,-22.416079,2.720792
1894,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\53b914ea-4c7e-4e35-944c-2aac000557db___YLCV_GCREC 2147.JPG,7,0.9999993,25.922255,-21.647913,1.8448042
1895,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\548948f4-0c1b-4deb-8f13-c0a5c9134f52___UF.GRC_YLCV_Lab 09502.JPG,7,0.9999989,26.195293,-21.670942,3.0145023
1896,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\54f339a1-4664-4206-ab3b-56de9026d4ad___YLCV_GCREC 5235.JPG,7,0.9999993,26.027466,-21.259928,1.7420774
1897,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\55a77670-00e2-4dae-81d1-cc94a6b53ad7___YLCV_GCREC 2910.JPG,7,0.99999905,25.934381,-21.932571,3.1020787
1898,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\55c4ae58-ef0f-4dfc-bae5-7b99f3543e45___YLCV_NREC 2565.JPG,7,0.9999993,26.045673,-21.807327,2.091409
1899,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\55d128be-cc38-4493-ac46-16b931b41664___UF.GRC_YLCV_Lab 02542.JPG,7,0.99999917,25.906803,-21.855001,2.6384256
1900,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\56168a73-18cf-47ac-af01-26f425c5a12b___YLCV_NREC 0216.JPG,7,0.9999993,26.729763,-22.769327,2.6883771
1901,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\56952d19-2a4a-4252-a114-81ce80eb1f00___YLCV_GCREC 2716.JPG,7,0.9999988,26.501772,-21.50075,4.9120383
1902,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\56e3c593-6093-4777-a1f0-e2c808190457___YLCV_NREC 2847.JPG,7,0.9999994,26.448189,-22.317097,2.511418
1903,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\56ef3a37-548f-41f4-af50-aba9a3042700___UF.GRC_YLCV_Lab 01415.JPG,7,0.99999845,25.737432,-20.849867,2.7379541
1904,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\57970cb7-5626-4892-b98e-01cb68d81972___YLCV_GCREC 2191.JPG,7,0.99999917,25.786844,-21.389242,1.8186729
1905,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\57b2a2ca-be23-4974-bfec-b0778ac01bb9___YLCV_GCREC 2358.JPG,7,0.9999988,25.574825,-21.137947,2.4103482
1906,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\57dd8748-5491-4606-8d05-77f701075df4___UF.GRC_YLCV_Lab 09446.JPG,7,0.9999993,26.617043,-22.406206,2.9529014
1907,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\57f2c193-3ead-4e94-aa19-2d0224cac669___YLCV_GCREC 5265.JPG,7,0.9999993,26.299236,-22.044132,2.8992171
1908,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\580d41da-dea3-4249-bb02-ad990ec3cdc5___YLCV_NREC 2801.JPG,7,0.99999905,25.91731,-21.647526,2.2134223
1909,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\58b58680-5702-4c71-9abf-21e8f9561796___UF.GRC_YLCV_Lab 03181.JPG,7,0.9999993,26.090658,-22.10333,2.7861931
1910,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\58baecd6-1b55-47dc-bd4f-d27116cf222e___YLCV_GCREC 5302.JPG,7,0.99999917,25.983633,-21.207531,0.99404997
1911,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\58fae6d8-bb62-406c-a4d2-684e0a5303e4___YLCV_NREC 2213.JPG,7,0.99999905,26.252151,-22.241999,2.5819566
1912,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\592a2e52-21b6-4245-ad65-15f263a24063___YLCV_NREC 2539.JPG,7,0.9996648,25.988394,-17.140448,-0.8033483
1913,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\592d471e-1ae5-4b14-a1d9-85fceaff6ed0___UF.GRC_YLCV_Lab 02444.JPG,7,0.99999917,25.868366,-21.78557,2.4117966
1914,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\592ee97a-5272-488c-a6ff-eaf840540023___UF.GRC_YLCV_Lab 03277.JPG,7,0.9999993,26.11434,-22.04612,2.71319
1915,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5a593f3c-570b-4acc-a15c-eeaf3f7a0973___YLCV_NREC 2415.JPG,7,0.9999993,26.018583,-21.625948,2.1710107
1916,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5ad0f91d-2756-4b92-ae07-1945f1b71c45___YLCV_GCREC 5315.JPG,7,0.9999988,26.104328,-21.628902,3.4635682
1917,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5b2048c4-20b2-4e3a-b0ff-e65f2783c011___UF.GRC_YLCV_Lab 01303.JPG,7,0.99999917,25.937845,-22.003166,2.8123796
1918,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5b2ea7e9-b14f-43c1-b4cb-78420b4af7a2___UF.GRC_YLCV_Lab 02174.JPG,7,0.9999993,26.07792,-22.015066,2.3652754
1919,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5bc3e99e-cdbd-45d7-bbc3-0fd74fcea115___YLCV_NREC 2031.JPG,7,0.99999905,25.988688,-21.3766,1.8422028
1920,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5bf51eeb-ffe7-48e2-9799-a27735dde9e4___YLCV_GCREC 5344.JPG,7,0.99999905,26.118555,-21.983713,3.102178
1921,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5bfca510-62b9-4e1b-99a4-47c98eeda0a5___UF.GRC_YLCV_Lab 02328.JPG,7,0.9999993,26.317791,-22.198652,2.79954
1922,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5c3904f4-3df0-493b-a204-d57d1011004a___YLCV_GCREC 2766.JPG,7,0.99999905,25.961506,-21.765057,3.0012257
1923,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5cc16f74-0be9-4661-9f7a-c9ea665d2f8f___UF.GRC_YLCV_Lab 02173.JPG,7,0.99999905,25.930223,-21.693333,2.6592243
1924,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce90aab-3afd-437d-a405-7595c8c90665___YLCV_GCREC 1917.JPG,7,0.9999993,26.103518,-21.927914,1.8674852
1925,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5d40d3db-1277-4136-9276-229450f81b5b___YLCV_NREC 2588.JPG,7,0.99999917,26.25457,-21.549807,2.0054858
1926,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5dc0f3b8-50d7-4843-9cc2-3c7e6d94a66f___YLCV_NREC 2951.JPG,7,0.99999917,26.364347,-22.277641,2.263331
1927,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5e3272b0-298c-4c66-8b76-aece9efb31d7___UF.GRC_YLCV_Lab 03293.JPG,7,0.99999917,26.158855,-21.968164,3.205084
1928,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5e70b8f4-26db-4ac4-a23a-dac4fd0be93a___YLCV_GCREC 5401.JPG,7,0.99999905,26.443892,-21.90777,3.8915021
1929,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5eae82f7-b6cb-457c-9a5e-c78b507aab00___UF.GRC_YLCV_Lab 02326.JPG,7,0.9999993,26.590176,-22.539698,3.0200536
1930,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5eaecce2-01dc-449a-97eb-cd30ebc20895___YLCV_NREC 2627.JPG,7,0.99999917,25.716507,-21.021334,1.9086947
1931,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5f2cfdd5-f41d-47b4-99ea-520a20c2e9b6___UF.GRC_YLCV_Lab 01491.JPG,7,0.9999987,26.211277,-21.603146,3.5030522
1932,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5f30574a-e6e1-416b-aa31-4990f4a27748___YLCV_NREC 2046.JPG,7,0.99999917,25.911291,-21.38369,2.4135609
1933,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5fa4b5e9-4755-4b9b-98b5-4912fb21e820___YLCV_GCREC 2797.JPG,7,0.99999917,26.188341,-22.055607,2.9920743
1934,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5fbeb2d7-857c-4983-9f70-925451dc3a57___UF.GRC_YLCV_Lab 08443.JPG,7,0.99999774,26.020237,-19.800938,4.841471
1935,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5fcdb337-36dd-41f6-ac68-b550b2935e85___UF.GRC_YLCV_Lab 01823.JPG,7,0.99999905,25.996452,-21.56827,3.632717
1936,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\607eeba2-d022-4b83-bd4a-ec061762368a___YLCV_GCREC 2009.JPG,7,0.99999917,25.760355,-21.633545,2.558289
1937,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6080e4bb-3213-4074-8012-324bdfbc6583___YLCV_NREC 2469.JPG,7,0.9999993,25.866669,-21.759888,2.5892212
1938,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\60834ba9-1f68-480f-95ae-5cc104065948___UF.GRC_YLCV_Lab 08568.JPG,7,0.99999166,25.283552,-17.578236,4.03904
1939,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\60e47250-be41-4c81-b910-6e1696282e91___YLCV_NREC 2123.JPG,7,0.99999905,26.157871,-22.075766,2.6853702
1940,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\615a35a3-9a43-4325-8411-6548b893df15___YLCV_GCREC 2851.JPG,7,0.99999917,25.963482,-21.893335,3.4852657
1941,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\61a02dc7-93ec-46d6-8150-2d565563fc5e___UF.GRC_YLCV_Lab 08440.JPG,7,0.99999607,25.242569,-18.59556,2.2327108
1942,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\61f1fdf9-4a44-4bfa-9762-fe39eef02552___YLCV_GCREC 2742.JPG,7,0.99999917,26.120745,-22.010336,3.2629435
1943,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\62541cc6-4e4e-4316-af45-159254d4510d___YLCV_NREC 2602.JPG,7,0.9999994,26.287413,-21.84281,1.7776979
1944,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6258502c-8e13-4a4a-99e7-f0cc823429a9___YLCV_NREC 2246.JPG,7,0.9999994,26.354523,-21.975069,2.1354885
1945,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\626f0078-1b85-4638-9088-1bae86f5178d___UF.GRC_YLCV_Lab 02370.JPG,7,0.9999989,26.219824,-21.786154,3.2179434
1946,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\62a66e0a-e057-4d7a-8347-9a2b80c44f79___YLCV_GCREC 5398.JPG,7,0.9999989,27.119467,-22.50334,3.695703
1947,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\63850dfe-2c79-4728-8557-b1eb242e16f1___YLCV_GCREC 2298.JPG,7,0.99999917,25.776218,-21.461826,2.4620962
1948,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\63e007cc-d129-4201-99ce-341c54271b98___YLCV_NREC 0287.JPG,7,0.99999917,26.190739,-22.214333,2.916103
1949,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\642b0782-39c3-4efc-a5b9-9cf322e63348___YLCV_NREC 2527.JPG,7,0.99999917,25.787575,-21.175827,2.2609935
1950,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\64618101-9581-4958-9760-6cfd10959fbf___UF.GRC_YLCV_Lab 02950.JPG,7,0.9999993,26.823408,-22.763453,2.195676
1951,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\64657de8-203f-4da1-a79e-6e82f7487341___YLCV_NREC 2883.JPG,7,0.99999905,26.28348,-21.9672,2.3197634
1952,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\64a82c58-8e0e-4266-8a7e-4ff38d6655df___UF.GRC_YLCV_Lab 03105.JPG,7,0.99999917,26.19756,-22.242846,2.7688437
1953,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\64d18eea-cae1-4373-9abb-ce5c15720a34___YLCV_GCREC 2441.JPG,7,0.99999917,25.660433,-21.453493,2.7080872
1954,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65314250-0d10-4f56-8592-38bb55534d4d___UF.GRC_YLCV_Lab 03206.JPG,7,0.9999989,25.863565,-21.517912,2.93781
1955,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65967e9d-4418-4ad8-9884-96732666f0ee___UF.GRC_YLCV_Lab 01296.JPG,7,0.9999989,25.770954,-21.413715,2.334532
1956,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65c2ca47-30ff-44f5-88c0-c450fc63fe9d___YLCV_GCREC 5206.JPG,7,0.9999993,25.913273,-21.58495,2.4237769
1957,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65df97a6-9ca6-465d-a4c2-2f0786042700___UF.GRC_YLCV_Lab 02225.JPG,7,0.9999988,26.123642,-21.495663,1.1401391
1958,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65f3b055-4ac0-467c-85c4-e77d01c12763___YLCV_GCREC 2374.JPG,7,0.99999917,26.088076,-22.02984,2.1314025
1959,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\65ff2d16-c555-4340-b091-6cbcb9e878d9___YLCV_NREC 2156.JPG,7,0.99999905,25.71977,-21.568075,2.6159265
1960,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6642faa4-851e-4bff-a8ce-3248f3dfd01b___YLCV_GCREC 2873.JPG,7,0.99999905,26.62982,-21.926167,4.1617184
1961,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6652e757-b4c5-452f-a36c-dc14a7a6920e___UF.GRC_YLCV_Lab 02813.JPG,7,0.99999905,26.45654,-21.891363,2.6271152
1962,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\66bae4b8-716c-4e0e-a71d-f87d8e3bfa87___YLCV_GCREC 5467.JPG,7,0.9999987,25.494713,-19.866133,0.90740806
1963,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\66fd44fe-22ef-41e7-9a98-d34bba8e4160___UF.GRC_YLCV_Lab 02637.JPG,7,0.99999905,25.701967,-21.746605,2.8782465
1964,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\67be104d-cbf0-4ec8-9137-6d3cc1f2b9ed___YLCV_GCREC 5330.JPG,7,0.99999917,26.1712,-22.197414,2.9047894
1965,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\67d2fd78-d897-4e0c-831c-e8d373829a9f___YLCV_GCREC 2198.JPG,7,0.9999993,26.307642,-22.162706,2.8407037
1966,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\685af008-4141-4707-8caa-67e21fbd17d9___UF.GRC_YLCV_Lab 02035.JPG,7,0.9999988,25.601631,-21.052485,1.8774923
1967,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6913598f-2993-4b48-bb29-de9d576a3fdc___UF.GRC_YLCV_Lab 01262.JPG,7,0.99999857,26.343122,-20.743546,3.3802667
1968,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\69885c72-9f81-4a5d-87a0-2d98c435af64___YLCV_NREC 2988.JPG,7,0.9999993,26.013557,-22.017319,2.9306703
1969,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\699f808f-2be8-49ef-bd0b-4f6d368ed4bb___YLCV_NREC 0139.JPG,7,0.9999988,26.422758,-22.206984,1.9749435
1970,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\69feefca-d73a-4d18-b380-d34f37b9c35b___YLCV_NREC 0273.JPG,7,0.99999917,26.184809,-22.102568,2.888735
1971,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6a6d3b38-0486-4131-b0c0-ca0a6bb1e889___UF.GRC_YLCV_Lab 09523.JPG,7,0.9999988,26.094492,-21.381868,2.9299543
1972,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6a9d1586-3b25-47d6-970c-b116e337d29d___YLCV_GCREC 2635.JPG,7,0.99999917,25.991758,-21.959291,2.9842918
