embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm
2200,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3a1c6737-c9ff-44dc-9014-954753732160___GH_HL Leaf 406.1.JPG,9,0.99999595,25.967327
2201,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3b4a011c-68ae-4b84-90b5-27ef4b2d3447___GH_HL Leaf 255.JPG,9,0.99999666,26.161991
2202,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3bbaca2e-d2fd-4fcb-bbd7-e1ad4f7a84ae___RS_HL 0630.JPG,9,0.9999974,26.152832
2203,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3be7ae8c-bacb-4877-b6b5-c2251d22b431___GH_HL Leaf 497.1.JPG,9,0.9999962,26.045654
2204,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3d59c273-6439-4c0d-b5ac-3738faca5d2a___RS_HL 0413.JPG,9,0.9999976,26.20002
2205,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3e2fa71c-73a6-48f5-9175-4d43a078115a___RS_HL 0159.JPG,9,0.9999976,26.45402
2206,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3e6c73ad-cfcb-4614-b927-150c2c642c9e___RS_HL 0074.JPG,9,0.999998,26.187088
2207,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\3f1beda2-534d-4970-b33e-99c43c1ee930___GH_HL Leaf 219.1.JPG,9,0.9999964,25.89332
2208,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4187b29a-6f70-4d07-b88c-73f6f60dcb26___RS_HL 0343.JPG,9,0.9999962,26.463984
2209,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\42e607e9-916c-470c-a17d-ec5348a40ded___RS_HL 0373.JPG,9,0.9999974,26.171436
2210,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\438c4ac5-5409-4859-9fe4-3077af7425b2___RS_HL 0157.JPG,9,0.9999975,26.396347
2211,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\45fc3f1c-6ccc-4ffd-a0a9-f53cbe4e71a1___GH_HL Leaf 206.1.JPG,9,0.99999726,26.072178
2212,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4629608b-5ac4-49d9-a8ff-ca1548fd4710___GH_HL Leaf 375.JPG,9,0.99999666,26.267511
2213,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4715a717-ed38-43b7-9ee1-4f83fba00743___RS_HL 0005.JPG,9,0.99999774,26.022552
2214,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\47a9bf22-281f-49d6-a03a-97be4983fc68___RS_HL 0604.JPG,9,0.9999976,26.07004
2215,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4959798b-5c9b-4f8e-b0a0-3778259614b1___CG1.JPG,9,0.99998546,24.90027
2216,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4b51a704-643f-4de4-9da9-55fceb24fe42___RS_HL 0155.JPG,9,0.9999975,26.358788
2217,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4b7deb4f-5bce-4915-ba64-7e75c66624c2___RS_HL 0153.JPG,9,0.9999976,26.227232
2218,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4d82bf50-5e71-4597-8684-6db7300e0cd4___GH_HL Leaf 316.JPG,9,0.99999714,26.224623
2219,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4e67dd9d-8a92-4b30-bb08-2e30d34acde7___RS_HL 0245.JPG,9,0.999997,25.838417
2220,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4e8e1275-37a2-48fa-84cb-96ffa0824571___RS_HL 0574.JPG,9,0.9999968,26.191517
2221,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4ed59995-6214-4996-b98b-750e85433920___GH_HL Leaf 474.JPG,9,0.9999963,25.936285
2222,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\4f334ff5-0f0a-4d15-8760-448bebddd4f2___GH_HL Leaf 527.JPG,9,0.99999547,26.207705
2223,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\500f0eb8-4141-454e-a186-68350293b2ce___RS_HL 9905.JPG,9,0.9999974,26.19507
2224,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\50ac802c-b814-4faf-b0d5-a7bc012747eb___GH_HL Leaf 315.JPG,9,0.9999964,26.145166
2225,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\514c77da-8edc-4ce5-948c-fbab6f3b2d96___RS_HL 0478.JPG,9,0.999997,26.106554
2226,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\52325034-c2a2-4f00-b49d-e67cafcd2828___GH_HL Leaf 399.1.JPG,9,0.99998987,25.780037
2227,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5393abd2-b4e2-4af2-94d4-c52c919fc157___RS_HL 0322.JPG,9,0.9999969,25.912891
2228,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\54059d2e-8903-4cf1-9856-676620a5be93___GH_HL Leaf 484.JPG,9,0.99999666,26.220016
2229,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\541d6033-1cc7-4c86-a37b-423bc08d25a7___RS_HL 9973.JPG,9,0.9999976,26.105886
2230,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5575d52c-a773-41fa-a7bc-a09c1ad912f2___RS_HL 0353.JPG,9,0.9999975,26.054148
2231,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\57cc95ac-1fae-4959-ba16-d65c3db753d1___RS_HL 0312.JPG,9,0.999998,26.24251
2232,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\591c89ff-a75f-4613-b06d-4f3fbf6c426c___GH_HL Leaf 435.JPG,9,0.99999654,26.112514
2233,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\59f54d36-b98b-4271-88ed-7a9672907bee___RS_HL 0519.JPG,9,0.99999595,26.10507
2234,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5a7de071-ba6b-4a06-a3d4-eab0abdc6ecf___GH_HL Leaf 398.1.JPG,9,0.99999607,26.170029
2235,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5b2457f5-96d5-4bcd-8025-dc55e666f660___RS_HL 0605.JPG,9,0.9999976,26.209791
2236,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5b7b9824-0cdd-4c67-9377-136a0615d784___RS_HL 0056.JPG,9,0.999998,25.994316
2237,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5c23afc6-7236-4f07-adcd-61b1f69e3fb2___RS_HL 9801.JPG,9,0.999998,26.194174
2238,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5f7d3261-84f4-4b85-b9e1-f15792638c2d___RS_HL 9676.JPG,9,0.9999975,26.073786
2239,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6193b998-c9ab-46fc-9ca9-249efceb9220___RS_HL 0642.JPG,9,0.999998,26.145838
2240,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\62c9e613-b9ae-4be2-9000-2bc800549baa___RS_HL 9625.JPG,9,0.99999726,26.54901
2241,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\63612a6e-c1f1-4ae1-9741-52c28b264dfa___GH_HL Leaf 464.JPG,9,0.9999958,26.105368
2242,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\647d15d1-5520-458d-92a4-bd647bbccb90___RS_HL 9934.JPG,9,0.999998,26.382246
2243,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\64b5d77e-2b06-461d-94f9-5f15250a7e77___GH_HL Leaf 505.1.JPG,9,0.9999956,25.967402
2244,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\666598c7-f09e-4f8b-baf1-7d99e38de8c9___GH_HL Leaf 430.1.JPG,9,0.99999654,25.83694
2245,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\666b3b4d-5510-4413-88cd-838fffe72003___RS_HL 0098.JPG,9,0.9999976,26.104595
2246,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\66fb848b-843a-469d-a2d2-80f0e0e7eda4___GH_HL Leaf 371.1.JPG,9,0.9999958,25.884172
2247,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\67dfa474-5a26-4bfb-a7ea-33f6f6f7a497___RS_HL 9794.JPG,9,0.9999981,26.212633
2248,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6a159b17-b233-4b65-ba45-9fbced7f1d39___RS_HL 0339.JPG,9,0.9999943,26.184526
2249,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6ab4b4b5-3d4f-496b-9b08-7fa87bcfe875___RS_HL 9670.JPG,9,0.9999975,26.270224
2250,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6bcd0525-7b7a-4503-aff0-73cc04db5105___RS_HL 9916.JPG,9,0.99999785,26.160295
2251,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6cabb19a-2a35-4897-a646-a13e3cf494c6___RS_HL 0591.JPG,9,0.99999726,26.12625
2252,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6d1dc982-e62e-448b-85bc-63b0d8363fa0___GH_HL Leaf 328.1.JPG,9,0.9999968,26.156752
2253,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6d4285ef-e3f2-4cd3-a873-efdd989cf1cb___RS_HL 0182.JPG,9,0.999998,26.256132
2254,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6d6f479a-d165-46b3-95d8-43c4778c23f9___GH_HL Leaf 205.1.JPG,9,0.99999607,25.9155
2255,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6da1cf1b-a236-4d45-a390-dac6b65c45f7___GH_HL Leaf 264.JPG,9,0.9999964,26.101429
2256,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6dde71bb-a416-41eb-a629-7b4541e85cfc___RS_HL 9734.JPG,9,0.99999785,26.248682
2257,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\70e2244d-152b-4dc7-b002-5991e1a195db___RS_HL 9948.JPG,9,0.99999785,26.386152
2258,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7181181c-b571-4cf0-80c3-c52bd785ccf9___GH_HL Leaf 218.JPG,9,0.99999654,26.029106
2259,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\757dc01f-63b5-47aa-b15d-37cbb3f8e76c___GH_HL Leaf 184.1.JPG,9,0.9999968,26.13396
2260,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\75a4f049-e99c-4666-845f-7b1577dbd662___RS_HL 9955.JPG,9,0.9999982,26.139729
2261,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\77c978a3-7285-4d36-a858-1b77729020b7___GH_HL Leaf 462.1.JPG,9,0.99999654,26.031433
2262,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\77e04405-25a3-4be4-8fa8-60c73888eca6___RS_HL 0599.JPG,9,0.99999714,26.058397
2263,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7919a8c4-0eb1-477f-8534-fc8841245cf7___RS_HL 0538.JPG,9,0.9999962,26.127882
2264,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG,9,0.99999785,25.97319
2265,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,9,0.99999475,25.848747
2266,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG,9,0.9999976,26.31323
2267,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,9,0.9999963,26.011942
2268,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG,9,0.9999944,25.710236
2269,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8140c767-937d-450c-8070-2936aeb73834___GH_HL Leaf 439.1.JPG,9,0.9999956,26.048325
2270,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\824ae544-73d2-448a-b442-a8d2cdd83922___RS_HL 9900.JPG,9,0.9999981,26.044239
2271,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8298308b-4f4e-472b-9ee5-bd5887299f59___RS_HL 0269.JPG,9,0.99999726,25.903774
2272,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\82b63dfc-d0b6-4bb3-afc4-db8d61476b10___GH_HL Leaf 415.JPG,9,0.9999969,25.973124
2273,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\83917dc9-aad9-4362-840e-24daab278519___RS_HL 0354.JPG,9,0.99999726,25.863377
2274,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\83fa8d6f-4c08-46bf-b4cf-7a33d4fe0031___GH_HL Leaf 180.JPG,9,0.9999968,26.041815
2275,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\85487c92-0a3d-4dd9-a8f9-6d7b7e1887e6___RS_HL 9789.JPG,9,0.99999785,26.132034
2276,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8558f71b-626f-40f3-863d-69493941f829___RS_HL 0044.JPG,9,0.99999774,25.886892
2277,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\86a7487a-e9a1-413c-b8ad-6dfacf9c0b2a___GH_HL Leaf 413.1.JPG,9,0.99999607,25.922867
2278,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\87f08e15-5b2d-4d01-b83b-fd958eba02d4___GH_HL Leaf 434.2.JPG,9,0.99999356,25.523874
2279,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\886c81aa-0494-4dd7-adc5-301af73df1f7___GH_HL Leaf 215.JPG,9,0.999997,26.087397
2280,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8887e405-f98f-43c6-a85e-71aea03092b9___RS_HL 0238.JPG,9,0.9999975,26.13492
2281,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\89787310-40fb-4d46-9b4b-5f8426e26ccf___GH_HL Leaf 442.1.JPG,9,0.999995,26.032919
2282,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,9,0.9999969,25.981668
2283,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8ac1645d-48d9-4f3e-842b-0187daeeb57c___RS_HL 0523.JPG,9,0.999997,26.289942
2284,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8b94be33-e461-4004-8891-0a69598cea6b___GH_HL Leaf 223.1.JPG,9,0.9999969,26.116753
2285,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,9,0.9999976,26.13609
2286,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG,9,0.99999607,25.920403
2287,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190.JPG,9,0.9999956,25.995646
2288,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8ccf22b2-53fe-4886-b88d-d65aa0cf7252___GH_HL Leaf 196.1.JPG,9,0.999997,26.035606
2289,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8d4a3b2d-bcef-4861-a0a0-c3cb0a1990ce___GH_HL Leaf 204.JPG,9,0.9999964,25.87025
2290,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8db2e3c6-c5d9-41ec-9977-7b1a71964f24___GH_HL Leaf 501.2.JPG,9,0.9999949,26.228172
2291,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8ddc8178-4609-4267-bd55-028de3f759c8___RS_HL 0004.JPG,9,0.999998,26.096384
2292,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8e19f6ec-51c4-496a-9970-746085371064___RS_HL 9829.JPG,9,0.999998,26.420734
2293,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\911f4e0f-c13a-411a-8a75-2793b006a5d4___RS_HL 0083.JPG,9,0.999998,26.197796
2294,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9266e5f5-ab7a-461a-836d-fa03f1669a6a___RS_HL 9810.JPG,9,0.99999785,26.166739
2295,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9299f3e8-15ee-4cf2-997a-058bb19900a5___RS_HL 9781.JPG,9,0.9999981,26.052336
2296,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\92c06519-cec4-4091-9ae1-5ea8b56c89cd___GH_HL Leaf 525.JPG,9,0.9999938,25.905828
2297,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\93e8763c-b124-48c4-bc46-df4d92625fa3___RS_HL 0261.JPG,9,0.9999976,26.113592
2298,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\95973ed9-f9a8-4c71-b232-432f61020fe3___GH_HL Leaf 412.JPG,9,0.99999607,26.03268
2299,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\95a43787-4b69-4ad8-854f-7d8cbd1e6cac___RS_HL 9642.JPG,9,0.99999774,26.484182
2300,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\96bf0aea-6bf2-4ad8-8fa9-bbbc30be4967___RS_HL 0200.JPG,9,0.9999981,26.112366
2301,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\989dc406-c1db-4a9c-9cda-ae66f1288b9b___RS_HL 0032.JPG,9,0.9999974,26.0268
2302,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9ae93bcc-5cfb-4407-a711-de800fb2853a___GH_HL Leaf 519.4.JPG,9,0.99999464,25.935114
2303,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9aeac2ec-83f4-4348-bc26-8f55b8eb6c52___RS_HL 9817.JPG,9,0.9999975,26.096548
2304,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9c42acb9-3794-41d5-acc0-3c4949aa5e52___RS_HL 0442.JPG,9,0.9999974,26.185724
2305,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9dc940f8-cd79-4341-95ef-f845583d9dff___RS_HL 9751.JPG,9,0.9999975,26.033037
2306,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\9fb8872e-e963-4d2c-9b16-62757705ca3f___RS_HL 0130.JPG,9,0.999998,26.292797
2307,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a05f8f2d-6ac6-45d8-b7ad-394bbda892fc___RS_HL 0613.JPG,9,0.99999714,26.037867
2308,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a154b0c0-ad46-47ec-b9f4-50a4ee625849___RS_HL 9827.JPG,9,0.9999981,26.26483
2309,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a2118ec3-8434-4e93-8a4a-aa93262dfa76___RS_HL 0551.JPG,9,0.999997,25.968382
2310,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\aadb9f92-d885-4a69-a498-437b1edeab90___RS_HL 9959.JPG,9,0.9999982,26.212238
2311,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\ab8170dd-6785-4298-a0a3-d2d40e9e6558___RS_HL 0192.JPG,9,0.99999714,26.033281
2312,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\abaaf21a-3c59-4a00-825e-2f05f045bbf9___RS_HL 0066.JPG,9,0.9999976,25.999355
2313,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\abab2c83-54cb-4427-b239-7f55be4d7f78___RS_HL 9709.JPG,9,0.99999714,26.208162
2314,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\ad8359a4-48b9-4469-a012-ed9b220de38e___GH_HL Leaf 285.1.JPG,9,0.99999666,26.106422
2315,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\af409ada-072e-4b27-ab15-5cd00116f82e___RS_HL 9824.JPG,9,0.99999774,26.24472
2316,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\afbedba8-4d3a-4816-9c55-bd666d262b59___RS_HL 9841.JPG,9,0.9999981,26.25647
2317,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b089aa0a-1778-4c3d-ad5d-7997a9b97dbb___GH_HL Leaf 481.JPG,9,0.999997,26.277946
2318,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b2e63ab4-09d6-4b43-8767-6ce042e080b5___RS_HL 0309.JPG,9,0.9999968,26.087189
2319,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b3eaae0f-95b4-4bb5-89b5-4460cf79e554___RS_HL 0583.JPG,9,0.99999726,26.168196
2320,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b5f50782-f831-4b0c-821d-3d60879b4758___RS_HL 0064.JPG,9,0.9999981,25.912786
2321,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b632d565-2883-4d01-a994-2068433bac08___RS_HL 9843.JPG,9,0.999998,26.158842
2322,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b6690f04-b49a-43eb-8804-67eeffae7950___RS_HL 0518.JPG,9,0.9999974,25.9168
2323,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b95435ea-5649-465e-83cc-247d1ab11b54___GH_HL Leaf 203.JPG,9,0.99999714,26.110909
2324,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\ba09e9e0-fafc-4303-b1e3-136fa924d339___RS_HL 0403.JPG,9,0.9999975,26.252163
2325,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bab33032-182b-43c7-8eea-392267cd11ef___RS_HL 9822.JPG,9,0.9999974,26.18957
2326,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bb0d7ad0-8374-41a1-85bd-699892bb8431___RS_HL 0176.JPG,9,0.99999774,26.47041
2327,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bc21b9df-de42-4899-991c-065035815af4___RS_HL 0569.JPG,9,0.9999974,26.093863
2328,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bc339a85-6c4e-428a-a18e-9174acdcab1e___RS_HL 0513.JPG,9,0.9999968,26.180614
2329,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bc3ca9e1-86c1-4945-9993-c61a38a942ed___GH_HL Leaf 294.JPG,9,0.9999969,25.972055
2330,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bc5e650e-075e-4359-9f31-79cd0ef3208b___RS_HL 9807.JPG,9,0.99999785,26.038692
2331,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\bcf2a4c7-5e73-4443-b39c-74fd6895afb5___GH_HL Leaf 248.1.JPG,9,0.9999968,25.99059
2332,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\be5a8881-cc33-42c0-adc7-52d2380a9902___GH_HL Leaf 505.4.JPG,9,0.9999949,25.84493
2333,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\beaa693e-fa0d-4bde-943a-0a834f251301___RS_HL 0290.JPG,9,0.99999726,26.263699
2334,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c0b3ea2d-4889-4693-8590-cef2d32b81e3___RS_HL 0370.JPG,9,0.9999968,25.852837
2335,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c1c04a55-0dd5-48e2-9cc6-76bbcc1899fd___GH_HL Leaf 340.1.JPG,9,0.99999654,26.16972
2336,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c268e18a-6916-43ef-8aa8-f68b1429b7dc___GH_HL Leaf 236.2.JPG,9,0.99999726,26.199799
2337,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c273003c-f52b-4a40-92f5-c1b8e9da53b7___RS_HL 0372.JPG,9,0.9999974,25.64263
2338,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c2c1758f-3576-4e8a-9853-5f11ac4d20d6___GH_HL Leaf 316.1.JPG,9,0.99999726,26.369213
2339,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c458d9e4-15b1-41f4-a93b-020d915afd0c___RS_HL 9884.JPG,9,0.99999726,25.95118
